Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,days_since_update
NEWS_AND_MAGAZINES,2.6,820,Varies with device,Free,0.0,Everyone,News & Magazines,199
FAMILY,4.3,108,40.1-50MB,Free,0.0,Everyone,Education,328
AUTO_AND_VEHICLES,3.5,12,10.1-20MB,Free,0.0,Everyone,Auto & Vehicles,94
AUTO_AND_VEHICLES,4.3,47,50.1-60MB,Free,0.0,Everyone,Auto & Vehicles,658
PARENTING,4.4,162,0.1-10MB,Free,0.0,Everyone,Parenting,122
GAME,3.9,6200,Varies with device,Free,0.0,Everyone 10+,Racing,56
SOCIAL,4.3,0,10.1-20MB,Free,0.0,Everyone,Social,403
PERSONALIZATION,4.3,0,30.1-40MB,Paid,0.99,Everyone,Personalization,122
NEWS_AND_MAGAZINES,4.3,49,0.1-10MB,Free,0.0,Everyone,News & Magazines,279
SHOPPING,3.7,2094,30.1-40MB,Free,0.0,Everyone,Shopping,60
EDUCATION,4.2,69498,Varies with device,Free,0.0,Everyone,Education,43
FAMILY,3.9,475944,30.1-40MB,Free,0.0,Everyone,Simulation,66
FINANCE,3.0,62,10.1-20MB,Free,0.0,Everyone,Finance,431
BEAUTY,4.4,74,0.1-10MB,Free,0.0,Everyone,Beauty,148
TOOLS,4.1,37975,20.1-30MB,Free,0.0,Everyone,Tools,575
FAMILY,4.3,151374,50.1-60MB,Free,0.0,Everyone,Role Playing;Brain Games,87
LIFESTYLE,4.3,218,10.1-20MB,Free,0.0,Everyone,Lifestyle,592
MEDICAL,4.5,2951,10.1-20MB,Free,0.0,Everyone,Medical,51
TOOLS,2.5,20,20.1-30MB,Free,0.0,Everyone,Tools,37
NEWS_AND_MAGAZINES,4.2,23292,10.1-20MB,Free,0.0,Everyone 10+,News & Magazines,99
EVENTS,4.3,6,0.1-10MB,Free,0.0,Everyone 10+,Events,31
FAMILY,4.0,3,0.1-10MB,Free,0.0,Teen,Casual,40
DATING,4.1,236,0.1-10MB,Free,0.0,Mature 17+,Dating,155
SOCIAL,4.7,37090,0.1-10MB,Free,0.0,Teen,Social,30
BUSINESS,4.9,27,0.1-10MB,Free,0.0,Everyone,Business,36
FAMILY,4.3,11618,30.1-40MB,Free,0.0,Everyone,Educational;Education,150
BUSINESS,4.3,15,0.1-10MB,Free,0.0,Everyone,Business,709
FAMILY,4.3,0,90.1-100MB,Free,0.0,Everyone,Entertainment,129
MEDICAL,4.0,531,0.1-10MB,Free,0.0,Everyone,Medical,1321
SHOPPING,4.3,2,0.1-10MB,Free,0.0,Everyone,Shopping,142
HOUSE_AND_HOME,4.3,3834,20.1-30MB,Free,0.0,Everyone,House & Home,31
BEAUTY,4.6,184,20.1-30MB,Free,0.0,Everyone,Beauty,60
EVENTS,4.3,0,0.1-10MB,Free,0.0,Everyone,Events,87
MEDICAL,4.3,0,10.1-20MB,Free,0.0,Everyone 10+,Medical,36
NEWS_AND_MAGAZINES,3.7,794,10.1-20MB,Free,0.0,Everyone,News & Magazines,36
TOOLS,4.3,0,30.1-40MB,Free,0.0,Everyone,Tools,189
FAMILY,4.7,12948,20.1-30MB,Free,0.0,Everyone,Casual;Brain Games,99
MEDICAL,1.0,1,0.1-10MB,Free,0.0,Everyone,Medical,625
AUTO_AND_VEHICLES,4.3,38846,0.1-10MB,Free,0.0,Everyone,Auto & Vehicles,34
PERSONALIZATION,4.4,18,0.1-10MB,Paid,2.0,Everyone,Personalization,1887
SOCIAL,4.1,78158306,Varies with device,Free,0.0,Teen,Social,28
TOOLS,4.2,498,0.1-10MB,Free,0.0,Everyone,Tools,1774
NEWS_AND_MAGAZINES,4.5,12,0.1-10MB,Free,0.0,Everyone,News & Magazines,209
TOOLS,4.3,15070,0.1-10MB,Free,0.0,Everyone,Tools,32
FINANCE,4.1,54,0.1-10MB,Free,0.0,Everyone,Finance,164
WEATHER,4.5,178934,Varies with device,Free,0.0,Everyone,Weather,27
SOCIAL,4.9,5677,60.1-70MB,Free,0.0,Teen,Social,49
VIDEO_PLAYERS,4.4,239242,Varies with device,Free,0.0,Everyone,Video Players & Editors,285
BUSINESS,4.2,80805,Varies with device,Free,0.0,Everyone,Business,186
COMMUNICATION,4.3,0,0.1-10MB,Free,0.0,Everyone,Communication,105
BEAUTY,4.4,75,0.1-10MB,Free,0.0,Everyone,Beauty,317
TOOLS,4.3,3,0.1-10MB,Paid,0.99,Everyone,Tools,52
SOCIAL,4.6,4046,60.1-70MB,Free,0.0,Teen,Social,49
MEDICAL,4.5,133,0.1-10MB,Paid,2.99,Everyone,Medical,1490
VIDEO_PLAYERS,3.3,12,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,1046
SPORTS,5.0,36,0.1-10MB,Free,0.0,Everyone,Sports,566
PERSONALIZATION,4.3,12,10.1-20MB,Free,0.0,Everyone,Personalization,87
GAME,4.1,166251,10.1-20MB,Free,0.0,Everyone,Card,263
PRODUCTIVITY,3.2,368,Varies with device,Free,0.0,Everyone,Productivity,29
GAME,4.5,16162,90.1-100MB,Paid,2.99,Teen,Action,512
FAMILY,4.5,22018,50.1-60MB,Free,0.0,Teen,Casual,44
SHOPPING,4.0,119,0.1-10MB,Free,0.0,Everyone,Shopping,426
GAME,4.1,71476,40.1-50MB,Free,0.0,Everyone 10+,Action,132
TOOLS,4.2,8484,0.1-10MB,Free,0.0,Everyone,Tools,40
FAMILY,4.3,0,Varies with device,Free,0.0,Everyone,Educational,66
GAME,4.1,22896,10.1-20MB,Free,0.0,Everyone,Arcade,36
LIFESTYLE,4.6,8004,30.1-40MB,Free,0.0,Teen,Lifestyle,31
BUSINESS,4.2,296,10.1-20MB,Free,0.0,Everyone,Business,77
GAME,4.5,6071542,90.1-100MB,Free,0.0,Teen,Arcade,37
GAME,4.6,10979062,80.1-90MB,Free,0.0,Everyone 10+,Action,60
TRAVEL_AND_LOCAL,3.7,7705,30.1-40MB,Free,0.0,Everyone,Travel & Local,25
GAME,4.6,102107,Varies with device,Free,0.0,Everyone 10+,Strategy,31
BUSINESS,3.5,125,0.1-10MB,Free,0.0,Everyone,Business,238
LIFESTYLE,5.0,6,0.1-10MB,Free,0.0,Everyone,Lifestyle,849
FAMILY,4.3,1,10.1-20MB,Free,0.0,Everyone,Education,81
BOOKS_AND_REFERENCE,4.7,19090,Varies with device,Free,0.0,Everyone,Books & Reference,128
FAMILY,2.4,11773,0.1-10MB,Free,0.0,Everyone,Entertainment,79
FAMILY,4.6,69,0.1-10MB,Free,0.0,Everyone,Education,403
FAMILY,4.2,11126,90.1-100MB,Free,0.0,Everyone,Educational;Pretend Play,161
FAMILY,4.5,118,20.1-30MB,Free,0.0,Everyone,Education,1107
FAMILY,4.3,4207,90.1-100MB,Free,0.0,Everyone,Racing;Action & Adventure,365
FAMILY,3.7,7203,30.1-40MB,Free,0.0,Everyone,Simulation,963
SPORTS,4.1,459795,Varies with device,Free,0.0,Everyone,Sports,29
BUSINESS,4.3,1,0.1-10MB,Free,0.0,Everyone,Business,101
TOOLS,4.6,16936,0.1-10MB,Free,0.0,Everyone,Tools,218
ART_AND_DESIGN,4.1,159,10.1-20MB,Free,0.0,Everyone,Art & Design,236
BUSINESS,4.3,8978,Varies with device,Free,0.0,Everyone,Business,37
COMMUNICATION,4.3,10,0.1-10MB,Free,0.0,Everyone,Communication,641
TOOLS,4.2,994,0.1-10MB,Free,0.0,Everyone,Tools,105
FAMILY,4.1,83427,10.1-20MB,Free,0.0,Everyone,Simulation,1309
LIFESTYLE,4.1,49147,10.1-20MB,Free,0.0,Everyone,Lifestyle,116
TOOLS,2.1,149,0.1-10MB,Free,0.0,Everyone,Tools,886
MEDICAL,4.3,23889,Varies with device,Free,0.0,Everyone,Medical,52
FAMILY,4.6,31,0.1-10MB,Free,0.0,Everyone,Education,1095
BEAUTY,4.9,49790,10.1-20MB,Free,0.0,Everyone,Beauty,295
TOOLS,4.2,3606,10.1-20MB,Free,0.0,Everyone,Tools,68
SPORTS,4.3,91035,Varies with device,Free,0.0,Everyone,Sports,27
FINANCE,4.0,26,0.1-10MB,Free,0.0,Everyone,Finance,459
PERSONALIZATION,4.1,8,0.1-10MB,Free,0.0,Everyone,Personalization,232
FOOD_AND_DRINK,1.7,14,10.1-20MB,Free,0.0,Everyone,Food & Drink,86
PHOTOGRAPHY,4.4,1302,0.1-10MB,Paid,4.99,Everyone,Photography,1122
FAMILY,4.0,39647,70.1-80MB,Free,0.0,Everyone 10+,Casual,335
PRODUCTIVITY,4.1,10676,10.1-20MB,Free,0.0,Everyone,Productivity,100
TRAVEL_AND_LOCAL,4.3,0,10.1-20MB,Free,0.0,Everyone,Travel & Local,103
FAMILY,3.8,29544,0.1-10MB,Free,0.0,Everyone,Entertainment,37
DATING,5.0,5,0.1-10MB,Free,0.0,Mature 17+,Dating,45
TRAVEL_AND_LOCAL,4.3,8,0.1-10MB,Free,0.0,Everyone,Travel & Local,1045
VIDEO_PLAYERS,4.2,4074,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,1752
PRODUCTIVITY,4.3,1,0.1-10MB,Free,0.0,Teen,Productivity,309
BOOKS_AND_REFERENCE,4.4,1877,0.1-10MB,Free,0.0,Everyone,Books & Reference,528
GAME,4.1,496,30.1-40MB,Free,0.0,Teen,Card,577
TOOLS,4.3,1,0.1-10MB,Free,0.0,Everyone,Tools,226
PHOTOGRAPHY,4.1,78140,0.1-10MB,Free,0.0,Everyone,Photography,201
BUSINESS,4.6,7,0.1-10MB,Free,0.0,Everyone,Business,372
ART_AND_DESIGN,3.9,136,0.1-10MB,Free,0.0,Everyone,Art & Design,50
GAME,4.5,1041836,40.1-50MB,Free,0.0,Teen,Action,1247
MEDICAL,4.3,0,20.1-30MB,Free,0.0,Everyone,Medical,233
TOOLS,3.8,1420,0.1-10MB,Free,0.0,Everyone,Tools,1592
PARENTING,4.8,7505,0.1-10MB,Free,0.0,Everyone,Parenting,601
TOOLS,4.0,21,0.1-10MB,Free,0.0,Everyone,Tools,987
HOUSE_AND_HOME,4.3,0,0.1-10MB,Free,0.0,Everyone,House & Home,459
TOOLS,4.1,1186,0.1-10MB,Free,0.0,Unrated,Tools,2377
COMMUNICATION,4.2,6454,10.1-20MB,Free,0.0,Everyone,Communication,120
GAME,4.1,21223,40.1-50MB,Free,0.0,Teen,Adventure,133
LIFESTYLE,3.4,4082,0.1-10MB,Free,0.0,Everyone,Lifestyle,1415
SPORTS,3.5,172373,40.1-50MB,Free,0.0,Everyone,Sports,50
HEALTH_AND_FITNESS,3.3,10,0.1-10MB,Free,0.0,Everyone,Health & Fitness,148
FAMILY,3.1,269,30.1-40MB,Free,0.0,Teen,Educational,454
GAME,4.3,5731,30.1-40MB,Free,0.0,Mature 17+,Adventure,241
HEALTH_AND_FITNESS,4.3,0,40.1-50MB,Free,0.0,Everyone,Health & Fitness,367
PRODUCTIVITY,4.3,0,20.1-30MB,Free,0.0,Everyone,Productivity,31
SHOPPING,4.6,135043,10.1-20MB,Free,0.0,Everyone,Shopping,32
GAME,4.6,216675,20.1-30MB,Free,0.0,Everyone,Word,30
PHOTOGRAPHY,3.7,3362,Varies with device,Free,0.0,Everyone,Photography,101
SOCIAL,4.7,896118,0.1-10MB,Free,0.0,Everyone,Social,326
PERSONALIZATION,3.9,25037,10.1-20MB,Free,0.0,Everyone,Personalization,680
TOOLS,4.4,631,Varies with device,Free,0.0,Everyone,Tools,708
LIFESTYLE,4.3,86,0.1-10MB,Free,0.0,Everyone,Lifestyle,807
FAMILY,4.4,63,0.1-10MB,Free,0.0,Everyone,Entertainment,1021
TOOLS,4.7,2598579,40.1-50MB,Free,0.0,Everyone,Tools,38
BEAUTY,4.5,134,10.1-20MB,Free,0.0,Everyone,Beauty,183
FAMILY,4.0,13,20.1-30MB,Free,0.0,Everyone,Education,326
GAME,4.4,83891,40.1-50MB,Free,0.0,Everyone,Action,43
GAME,4.8,21,80.1-90MB,Free,0.0,Everyone,Arcade,154
TOOLS,3.9,23348,0.1-10MB,Free,0.0,Everyone,Tools,58
GAME,4.7,154264,10.1-20MB,Free,0.0,Everyone,Card,84
DATING,3.5,69,0.1-10MB,Free,0.0,Everyone,Dating,417
PHOTOGRAPHY,3.1,6827,0.1-10MB,Free,0.0,Everyone,Photography,133
FAMILY,3.2,20843,10.1-20MB,Free,0.0,Teen,Entertainment,29
GAME,4.5,549039,20.1-30MB,Free,0.0,Teen,Action,28
DATING,3.8,5168,20.1-30MB,Free,0.0,Mature 17+,Dating,38
PRODUCTIVITY,4.4,205191,0.1-10MB,Free,0.0,Everyone,Productivity,72
GAME,4.5,76627,20.1-30MB,Free,0.0,Everyone,Word,59
COMMUNICATION,3.5,10,0.1-10MB,Paid,1.49,Everyone,Communication,111
FAMILY,4.6,61264,40.1-50MB,Paid,0.99,Everyone,Puzzle,73
PRODUCTIVITY,4.3,130,0.1-10MB,Paid,8.49,Everyone,Productivity,485
NEWS_AND_MAGAZINES,4.5,249919,Varies with device,Free,0.0,Everyone 10+,News & Magazines,32
FAMILY,4.6,477,0.1-10MB,Free,0.0,Everyone,Education,190
COMMUNICATION,4.0,36901,0.1-10MB,Free,0.0,Everyone,Communication,58
PRODUCTIVITY,4.5,123412,Varies with device,Free,0.0,Everyone,Productivity,140
COMMUNICATION,4.3,1133539,0.1-10MB,Free,0.0,Everyone,Communication,882
NEWS_AND_MAGAZINES,4.3,2,0.1-10MB,Free,0.0,Everyone,News & Magazines,100
GAME,4.7,990663,70.1-80MB,Free,0.0,Everyone,Action,99
FOOD_AND_DRINK,4.5,9066,10.1-20MB,Free,0.0,Everyone,Food & Drink,128
SHOPPING,4.3,908525,40.1-50MB,Free,0.0,Teen,Shopping,31
SHOPPING,5.0,9,0.1-10MB,Free,0.0,Everyone,Shopping,91
COMMUNICATION,4.1,132014,20.1-30MB,Free,0.0,Everyone,Communication,44
PRODUCTIVITY,4.6,1488397,Varies with device,Free,0.0,Everyone,Productivity,28
HEALTH_AND_FITNESS,4.4,11506,10.1-20MB,Free,0.0,Everyone,Health & Fitness,29
GAME,4.3,180,20.1-30MB,Free,0.0,Everyone,Action,46
BUSINESS,4.7,45,10.1-20MB,Free,0.0,Everyone,Business,100
FAMILY,3.2,513,30.1-40MB,Free,0.0,Everyone,Simulation,269
PERSONALIZATION,4.3,0,10.1-20MB,Free,0.0,Teen,Personalization,174
TRAVEL_AND_LOCAL,4.5,216388,10.1-20MB,Free,0.0,Everyone,Travel & Local,31
VIDEO_PLAYERS,1.8,26,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,701
SHOPPING,3.1,6697,10.1-20MB,Free,0.0,Everyone,Shopping,211
PERSONALIZATION,4.3,2,10.1-20MB,Free,0.0,Teen,Personalization,813
MEDICAL,4.5,93,0.1-10MB,Free,0.0,Teen,Medical,2044
FAMILY,4.4,54,30.1-40MB,Paid,2.99,Everyone,Puzzle,63
PERSONALIZATION,4.1,69417,0.1-10MB,Free,0.0,Everyone,Personalization,1583
LIBRARIES_AND_DEMO,3.9,53,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,572
GAME,4.5,10434,10.1-20MB,Free,0.0,Everyone,Arcade,51
PERSONALIZATION,5.0,3,0.1-10MB,Free,0.0,Everyone,Personalization,144
VIDEO_PLAYERS,4.3,1,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,131
TRAVEL_AND_LOCAL,4.4,33256,Varies with device,Free,0.0,Everyone,Travel & Local,31
BUSINESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Business,113
NEWS_AND_MAGAZINES,2.5,2055,10.1-20MB,Free,0.0,Everyone,News & Magazines,58
FAMILY,4.3,105,50.1-60MB,Paid,0.99,Teen,Casual,560
FOOD_AND_DRINK,4.3,37517,10.1-20MB,Free,0.0,Everyone,Food & Drink,42
GAME,4.5,776730,40.1-50MB,Free,0.0,Everyone 10+,Action,36
ART_AND_DESIGN,4.1,654,10.1-20MB,Free,0.0,Everyone,Art & Design,164
LIFESTYLE,3.8,52,0.1-10MB,Free,0.0,Everyone,Lifestyle,248
GAME,4.1,64,0.1-10MB,Free,0.0,Everyone,Board,1916
FAMILY,4.0,3715,90.1-100MB,Free,0.0,Everyone,Role Playing,414
TRAVEL_AND_LOCAL,4.3,64713,50.1-60MB,Free,0.0,Everyone,Travel & Local,83
VIDEO_PLAYERS,4.3,25655305,Varies with device,Free,0.0,Teen,Video Players & Editors,29
SPORTS,4.4,63779,90.1-100MB,Free,0.0,Everyone,Sports,46
PERSONALIZATION,4.2,6,0.1-10MB,Paid,0.99,Everyone,Personalization,1848
FAMILY,4.0,983,0.1-10MB,Free,0.0,Everyone,Education,80
TOOLS,4.1,27,0.1-10MB,Free,0.0,Everyone,Tools,855
LIFESTYLE,2.9,2160,10.1-20MB,Free,0.0,Everyone,Lifestyle,67
BEAUTY,4.7,1150,0.1-10MB,Free,0.0,Everyone,Beauty,108
FAMILY,4.2,840,50.1-60MB,Free,0.0,Everyone,Education,64
BOOKS_AND_REFERENCE,4.3,1,0.1-10MB,Paid,5.49,Everyone,Books & Reference,540
PRODUCTIVITY,4.7,536926,Varies with device,Free,0.0,Everyone,Productivity,26
HEALTH_AND_FITNESS,5.0,6,10.1-20MB,Free,0.0,Everyone,Health & Fitness,408
VIDEO_PLAYERS,4.3,1615596,Varies with device,Free,0.0,Teen,Video Players & Editors,28
NEWS_AND_MAGAZINES,3.7,2375,Varies with device,Free,0.0,Everyone,News & Magazines,554
DATING,3.5,35,10.1-20MB,Free,0.0,Mature 17+,Dating,46
TOOLS,4.1,114340,20.1-30MB,Free,0.0,Everyone,Tools,30
SPORTS,4.0,8100,Varies with device,Free,0.0,Everyone,Sports,1745
FAMILY,4.3,2142,40.1-50MB,Free,0.0,Everyone 10+,Role Playing,137
MAPS_AND_NAVIGATION,4.2,11838,0.1-10MB,Free,0.0,Everyone,Maps & Navigation,144
TRAVEL_AND_LOCAL,4.5,289,0.1-10MB,Free,0.0,Everyone,Travel & Local,171
BUSINESS,4.0,13,0.1-10MB,Free,0.0,Everyone,Business,329
GAME,4.4,9305,10.1-20MB,Free,0.0,Everyone,Casual,29
FAMILY,4.2,162,0.1-10MB,Free,0.0,Everyone,Education,197
TOOLS,4.0,85659,20.1-30MB,Free,0.0,Everyone,Tools,187
BOOKS_AND_REFERENCE,4.3,0,40.1-50MB,Free,0.0,Everyone,Books & Reference,54
FAMILY,4.6,46741,40.1-50MB,Free,0.0,Everyone,Music;Music & Video,28
PERSONALIZATION,4.6,14026,10.1-20MB,Paid,0.99,Everyone,Personalization,1529
FAMILY,4.3,1364,0.1-10MB,Free,0.0,Everyone,Entertainment,50
SHOPPING,4.1,28523,20.1-30MB,Free,0.0,Everyone,Shopping,28
AUTO_AND_VEHICLES,4.3,4,0.1-10MB,Free,0.0,Everyone,Auto & Vehicles,38
FAMILY,4.5,170,0.1-10MB,Free,0.0,Everyone,Education,290
ART_AND_DESIGN,5.0,1,0.1-10MB,Free,0.0,Everyone,Art & Design,135
FOOD_AND_DRINK,4.6,32997,10.1-20MB,Free,0.0,Everyone,Food & Drink,27
FINANCE,4.1,15057,0.1-10MB,Free,0.0,Everyone,Finance,28
PRODUCTIVITY,4.5,1507205,30.1-40MB,Free,0.0,Everyone,Productivity,32
FAMILY,4.2,11002,20.1-30MB,Free,0.0,Everyone,Education;Action & Adventure,477
FAMILY,4.2,38,40.1-50MB,Paid,0.99,Everyone,Casual;Pretend Play,1386
LIFESTYLE,4.2,2563,Varies with device,Free,0.0,Everyone,Lifestyle,66
EVENTS,5.0,7,0.1-10MB,Free,0.0,Teen,Events,330
FAMILY,4.6,67,30.1-40MB,Free,0.0,Everyone,Simulation,27
PHOTOGRAPHY,4.0,26,0.1-10MB,Free,0.0,Everyone,Photography,29
NEWS_AND_MAGAZINES,4.1,63020,Varies with device,Free,0.0,Everyone 10+,News & Magazines,199
FAMILY,4.3,111,40.1-50MB,Free,0.0,Everyone,Puzzle,73
NEWS_AND_MAGAZINES,4.2,31504,30.1-40MB,Free,0.0,Everyone 10+,News & Magazines,32
FAMILY,4.6,2167,10.1-20MB,Free,0.0,Everyone,Entertainment,25
FAMILY,4.4,23022,70.1-80MB,Free,0.0,Everyone,Role Playing;Pretend Play,29
SHOPPING,4.7,10318,30.1-40MB,Free,0.0,Everyone,Shopping,73
FAMILY,3.8,128,0.1-10MB,Free,0.0,Teen,Entertainment,781
MEDICAL,4.3,10,40.1-50MB,Free,0.0,Everyone,Medical,43
COMMUNICATION,4.0,74497,0.1-10MB,Free,0.0,Everyone,Communication,104
FAMILY,3.2,111,0.1-10MB,Free,0.0,Everyone,Casual,896
PHOTOGRAPHY,2.0,16,10.1-20MB,Free,0.0,Everyone,Photography,114
PRODUCTIVITY,5.0,2,0.1-10MB,Paid,0.99,Everyone,Productivity,33
NEWS_AND_MAGAZINES,4.3,117,0.1-10MB,Free,0.0,Everyone,News & Magazines,800
TOOLS,3.9,56,0.1-10MB,Free,0.0,Everyone,Tools,620
PHOTOGRAPHY,3.9,129272,10.1-20MB,Free,0.0,Everyone,Photography,32
TOOLS,4.7,115409,Varies with device,Free,0.0,Everyone,Tools,25
HEALTH_AND_FITNESS,3.6,124,90.1-100MB,Free,0.0,Everyone,Health & Fitness,29
SPORTS,4.6,1981,0.1-10MB,Free,0.0,Everyone,Sports,71
FAMILY,3.6,226,20.1-30MB,Free,0.0,Everyone,Casual,113
GAME,4.3,391325,40.1-50MB,Free,0.0,Everyone,Adventure,72
FAMILY,4.3,445,20.1-30MB,Free,0.0,Everyone,Entertainment,456
GAME,4.1,7728,30.1-40MB,Free,0.0,Teen,Adventure,45
SOCIAL,4.7,594,0.1-10MB,Free,0.0,Everyone,Social,43
FAMILY,4.2,69,0.1-10MB,Free,0.0,Everyone,Entertainment,1215
GAME,4.4,3058687,80.1-90MB,Free,0.0,Everyone 10+,Arcade,774
PRODUCTIVITY,4.0,27800,Varies with device,Free,0.0,Everyone,Productivity,386
LIFESTYLE,4.4,101957,0.1-10MB,Free,0.0,Everyone,Lifestyle,130
FAMILY,4.3,0,10.1-20MB,Free,0.0,Everyone,Education,136
BUSINESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Business,338
GAME,4.5,38207,10.1-20MB,Paid,9.99,Teen,Role Playing,1047
TRAVEL_AND_LOCAL,3.9,24781,0.1-10MB,Free,0.0,Everyone,Travel & Local,51
PRODUCTIVITY,4.7,7566,0.1-10MB,Free,0.0,Everyone,Productivity,41
LIFESTYLE,4.1,18968,30.1-40MB,Free,0.0,Teen,Lifestyle,127
TOOLS,4.6,1420,0.1-10MB,Free,0.0,Everyone,Tools,1026
TOOLS,4.3,111507,Varies with device,Free,0.0,Everyone,Tools,245
PRODUCTIVITY,4.2,218,Varies with device,Free,0.0,Everyone,Productivity,47
GAME,4.3,21107,90.1-100MB,Free,0.0,Everyone,Music,32
VIDEO_PLAYERS,3.6,5692,30.1-40MB,Free,0.0,Everyone,Video Players & Editors,35
COMMUNICATION,4.2,44233,30.1-40MB,Free,0.0,Everyone,Communication,60
MEDICAL,4.6,64,50.1-60MB,Free,0.0,Everyone,Medical,52
GAME,4.2,33,10.1-20MB,Free,0.0,Teen,Action,61
DATING,4.3,37053,40.1-50MB,Free,0.0,Mature 17+,Dating,28
SOCIAL,4.4,5637451,50.1-60MB,Free,0.0,Teen,Social,28
COMMUNICATION,3.7,13761,Varies with device,Free,0.0,Everyone,Communication,65
FAMILY,4.1,105766,40.1-50MB,Free,0.0,Teen,Puzzle,99
PHOTOGRAPHY,4.2,165224,10.1-20MB,Free,0.0,Everyone,Photography,784
COMMUNICATION,4.5,330761,Varies with device,Free,0.0,Everyone,Communication,59
NEWS_AND_MAGAZINES,3.9,6105,Varies with device,Free,0.0,Teen,News & Magazines,903
MEDICAL,4.3,5,0.1-10MB,Free,0.0,Everyone,Medical,49
AUTO_AND_VEHICLES,4.6,31433,10.1-20MB,Free,0.0,Everyone,Auto & Vehicles,29
TRAVEL_AND_LOCAL,4.3,30403,Varies with device,Free,0.0,Everyone,Travel & Local,30
FAMILY,4.3,11,0.1-10MB,Free,0.0,Everyone,Puzzle,356
TOOLS,2.7,168,0.1-10MB,Paid,4.99,Everyone,Tools,1266
EDUCATION,4.0,3847,0.1-10MB,Free,0.0,Everyone,Education,310
FAMILY,3.9,159,30.1-40MB,Free,0.0,Everyone,Education,997
VIDEO_PLAYERS,4.3,1,60.1-70MB,Free,0.0,Everyone,Video Players & Editors,136
MEDICAL,4.3,7,0.1-10MB,Free,0.0,Everyone,Medical,687
NEWS_AND_MAGAZINES,4.3,0,20.1-30MB,Free,0.0,Everyone,News & Magazines,445
TRAVEL_AND_LOCAL,4.3,0,0.1-10MB,Free,0.0,Everyone,Travel & Local,770
LIFESTYLE,4.5,2586,0.1-10MB,Free,0.0,Everyone,Lifestyle,988
VIDEO_PLAYERS,4.2,58981,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,28
SHOPPING,4.3,162655,0.1-10MB,Free,0.0,Teen,Shopping,52
SOCIAL,4.4,49173,0.1-10MB,Free,0.0,Everyone,Social,88
DATING,3.5,69,30.1-40MB,Free,0.0,Mature 17+,Dating,27
TOOLS,4.3,1,0.1-10MB,Free,0.0,Everyone,Tools,99
TOOLS,4.1,420518,Varies with device,Free,0.0,Everyone,Tools,58
FAMILY,4.0,286,50.1-60MB,Free,0.0,Everyone,Simulation,64
GAME,4.5,3197865,80.1-90MB,Free,0.0,Everyone,Arcade,50
FINANCE,2.9,320,20.1-30MB,Free,0.0,Everyone,Finance,78
SOCIAL,4.6,273244,0.1-10MB,Free,0.0,Everyone,Social,68
GAME,4.7,1125566,20.1-30MB,Free,0.0,Everyone,Puzzle,45
FINANCE,4.6,157505,Varies with device,Free,0.0,Everyone,Finance,30
TRAVEL_AND_LOCAL,4.3,11,0.1-10MB,Free,0.0,Everyone,Travel & Local,838
MEDICAL,4.2,19473,Varies with device,Free,0.0,Everyone,Medical,38
FAMILY,4.7,7116,30.1-40MB,Free,0.0,Everyone,Education,752
GAME,4.6,18,30.1-40MB,Paid,4.99,Mature 17+,Adventure,39
FAMILY,4.4,12639,90.1-100MB,Free,0.0,Teen,Entertainment,318
BUSINESS,4.3,94,0.1-10MB,Free,0.0,Everyone,Business,99
PERSONALIZATION,4.1,398,0.1-10MB,Free,0.0,Everyone,Personalization,63
FAMILY,3.5,34,20.1-30MB,Free,0.0,Everyone,Strategy,422
GAME,4.3,18985,20.1-30MB,Free,0.0,Everyone,Casual,39
SOCIAL,4.8,8369,60.1-70MB,Free,0.0,Teen,Social,49
FAMILY,4.5,992,40.1-50MB,Free,0.0,Teen,Entertainment,29
FAMILY,4.1,148295,20.1-30MB,Free,0.0,Everyone,Casual;Action & Adventure,179
DATING,4.8,125,0.1-10MB,Free,0.0,Mature 17+,Dating,54
GAME,4.3,1000417,Varies with device,Free,0.0,Teen,Action,57
NEWS_AND_MAGAZINES,4.5,14221,0.1-10MB,Free,0.0,Teen,News & Magazines,994
GAME,4.6,280098,40.1-50MB,Free,0.0,Everyone,Arcade,42
TOOLS,4.1,1129,0.1-10MB,Paid,0.99,Everyone,Tools,62
EDUCATION,4.7,254519,20.1-30MB,Free,0.0,Everyone,Education,42
COMMUNICATION,4.2,10790092,Varies with device,Free,0.0,Everyone,Communication,36
GAME,4.2,107497,Varies with device,Free,0.0,Everyone,Racing,941
FAMILY,4.2,9403,Varies with device,Free,0.0,Teen,Simulation,59
PERSONALIZATION,4.3,3,0.1-10MB,Paid,2.99,Everyone,Personalization,68
BUSINESS,4.7,41625,0.1-10MB,Free,0.0,Everyone,Business,253
BOOKS_AND_REFERENCE,4.7,1777,20.1-30MB,Free,0.0,Everyone,Books & Reference,1293
SHOPPING,4.6,5911055,Varies with device,Free,0.0,Teen,Shopping,30
