Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
FAMILY,4.6,1109,50.1-60MB,Free,0,Everyone,Educational;Brain Games,"July 18, 2018"
NEWS_AND_MAGAZINES,4.5,76,0.1-10MB,Free,0,Everyone,News & Magazines,"July 3, 2018"
FINANCE,4.1,15192,30.1-40MB,Free,0,Everyone,Finance,"May 23, 2018"
PHOTOGRAPHY,4.4,1864,10.1-20MB,Free,0,Everyone,Photography,"May 3, 2018"
SPORTS,4.6,549,0.1-10MB,Free,0,Everyone,Sports,"March 3, 2018"
PRODUCTIVITY,4.3,0,50.1-60MB,Free,0,Everyone,Productivity,"November 29, 2017"
LIFESTYLE,4.0,7808,0.1-10MB,Free,0,Everyone,Lifestyle,"November 5, 2015"
SHOPPING,4.3,0,0.1-10MB,Free,0,Everyone,Shopping,"June 7, 2018"
BOOKS_AND_REFERENCE,3.9,20,0.1-10MB,Free,0,Everyone,Books & Reference,"June 21, 2016"
LIFESTYLE,4.1,124,30.1-40MB,Paid,3.99,Everyone,Lifestyle,"June 13, 2018"
GAME,4.2,26247,Varies with device,Free,0,Teen,Role Playing,"July 26, 2018"
COMMUNICATION,4.2,244863,Varies with device,Free,0,Everyone,Communication,"May 29, 2018"
MEDICAL,5.0,2,80.1-90MB,Free,0,Everyone,Medical,"July 12, 2018"
FAMILY,4.3,0,0.1-10MB,Paid,1.99,Everyone,Education,"June 13, 2014"
GAME,4.5,5465624,50.1-60MB,Free,0,Teen,Action,"August 3, 2018"
TOOLS,4.3,1,0.1-10MB,Free,0,Everyone,Tools,"July 20, 2017"
GAME,4.1,97209,0.1-10MB,Free,0,Everyone,Board,"January 14, 2018"
GAME,4.3,350,60.1-70MB,Free,0,Everyone,Action,"July 27, 2018"
TOOLS,3.3,4786,10.1-20MB,Free,0,Everyone,Tools,"May 24, 2018"
FAMILY,4.3,1,10.1-20MB,Free,0,Everyone,Entertainment,"April 3, 2018"
BOOKS_AND_REFERENCE,4.8,6,0.1-10MB,Free,0,Everyone,Books & Reference,"February 14, 2017"
FAMILY,4.5,4218587,90.1-100MB,Free,0,Everyone 10+,Simulation,"June 19, 2018"
FAMILY,4.8,124,0.1-10MB,Free,0,Everyone,Entertainment,"August 23, 2016"
COMICS,3.3,125,0.1-10MB,Free,0,Teen,Comics,"July 24, 2018"
NEWS_AND_MAGAZINES,5.0,4,0.1-10MB,Free,0,Everyone,News & Magazines,"June 15, 2018"
FAMILY,4.8,10,0.1-10MB,Free,0,Teen,Puzzle,"December 2, 2016"
TOOLS,4.6,159,0.1-10MB,Paid,1.49,Everyone,Tools,"June 23, 2011"
LIFESTYLE,4.6,32433,40.1-50MB,Free,0,Everyone,Lifestyle,"June 26, 2018"
FAMILY,3.9,903392,Varies with device,Free,0,Everyone 10+,Strategy,"June 14, 2018"
FAMILY,4.5,596628,90.1-100MB,Free,0,Everyone,Casual,"August 2, 2018"
PRODUCTIVITY,4.7,19,Varies with device,Free,0,Everyone,Productivity,"September 20, 2017"
FOOD_AND_DRINK,3.6,145323,40.1-50MB,Free,0,Everyone,Food & Drink,"July 31, 2018"
LIFESTYLE,5.0,12,0.1-10MB,Paid,0.99,Teen,Lifestyle,"March 25, 2014"
NEWS_AND_MAGAZINES,4.2,61692,20.1-30MB,Free,0,Everyone,News & Magazines,"July 25, 2018"
SHOPPING,4.5,72596,10.1-20MB,Free,0,Teen,Shopping,"August 3, 2018"
HEALTH_AND_FITNESS,4.4,20547,0.1-10MB,Free,0,Everyone,Health & Fitness,"November 29, 2017"
TOOLS,4.5,148506,10.1-20MB,Free,0,Everyone,Tools,"July 15, 2018"
TOOLS,4.3,0,0.1-10MB,Free,0,Everyone,Tools,"April 12, 2018"
TRAVEL_AND_LOCAL,4.7,192641,30.1-40MB,Free,0,Everyone,Travel & Local,"June 7, 2018"
HEALTH_AND_FITNESS,2.8,961,0.1-10MB,Free,0,Everyone,Health & Fitness,"February 27, 2018"
FAMILY,4.0,4,0.1-10MB,Free,0,Everyone,Education,"June 9, 2014"
FAMILY,4.2,137167,50.1-60MB,Free,0,Everyone,Strategy,"January 17, 2017"
PRODUCTIVITY,4.1,1092367,Varies with device,Free,0,Everyone,Productivity,"August 4, 2018"
TOOLS,4.3,0,10.1-20MB,Free,0,Everyone,Tools,"October 23, 2017"
DATING,4.3,0,0.1-10MB,Free,0,Everyone,Dating,"July 10, 2018"
FAMILY,4.3,18,20.1-30MB,Free,0,Everyone,Simulation,"December 1, 2017"
FINANCE,5.0,4,10.1-20MB,Free,0,Everyone,Finance,"May 25, 2018"
TRAVEL_AND_LOCAL,4.3,2649,20.1-30MB,Free,0,Everyone,Travel & Local,"August 3, 2018"
FAMILY,5.0,1,0.1-10MB,Free,0,Everyone,Entertainment,"November 29, 2017"
FAMILY,4.1,38021,10.1-20MB,Free,0,Everyone,Casual;Music & Video,"July 6, 2018"
LIFESTYLE,4.2,53,10.1-20MB,Free,0,Everyone,Lifestyle,"June 25, 2018"
MAPS_AND_NAVIGATION,4.3,10,0.1-10MB,Free,0,Everyone,Maps & Navigation,"June 26, 2018"
GAME,4.5,3778921,70.1-80MB,Free,0,Everyone,Arcade,"July 26, 2018"
FAMILY,5.0,2,0.1-10MB,Free,0,Everyone,Entertainment,"January 31, 2018"
SPORTS,4.4,1721943,20.1-30MB,Free,0,Everyone,Sports,"June 27, 2018"
SPORTS,4.1,3387,20.1-30MB,Paid,29.99,Everyone,Sports,"July 11, 2018"
FAMILY,1.0,1,10.1-20MB,Paid,2.99,Everyone,Education,"October 7, 2016"
FAMILY,4.1,138050,0.1-10MB,Free,0,Everyone,Entertainment;Music & Video,"April 19, 2018"
TOOLS,5.0,2,10.1-20MB,Free,0,Everyone,Tools,"October 12, 2015"
GAME,4.3,807226,30.1-40MB,Free,0,Teen,Action,"July 11, 2018"
SPORTS,4.2,6,0.1-10MB,Paid,3.02,Everyone,Sports,"December 27, 2017"
GAME,4.1,101,30.1-40MB,Free,0,Everyone,Arcade,"March 14, 2017"
NEWS_AND_MAGAZINES,4.4,158196,Varies with device,Free,0,Everyone,News & Magazines,"July 27, 2018"
FAMILY,4.4,134,Varies with device,Free,0,Teen,Simulation,"February 24, 2018"
GAME,3.9,24,60.1-70MB,Paid,1.99,Teen,Action,"October 17, 2017"
FAMILY,4.2,13519,50.1-60MB,Free,0,Everyone,Entertainment;Music & Video,"July 27, 2018"
COMMUNICATION,4.3,239,10.1-20MB,Free,0,Everyone,Communication,"July 31, 2018"
BUSINESS,4.3,1,0.1-10MB,Free,0,Everyone,Business,"January 23, 2018"
LIBRARIES_AND_DEMO,3.9,2087,Varies with device,Free,0,Everyone,Libraries & Demo,"July 30, 2018"
HEALTH_AND_FITNESS,4.3,0,0.1-10MB,Free,0,Everyone,Health & Fitness,"February 27, 2018"
SPORTS,4.3,4,0.1-10MB,Free,0,Everyone,Sports,"September 27, 2017"
FOOD_AND_DRINK,4.6,556,20.1-30MB,Free,0,Teen,Food & Drink,"January 25, 2018"
EDUCATION,4.2,5741,80.1-90MB,Free,0,Everyone,Education;Pretend Play,"July 25, 2018"
SOCIAL,4.2,79129,20.1-30MB,Free,0,Teen,Social,"August 2, 2018"
SHOPPING,4.4,2788923,Varies with device,Free,0,Teen,Shopping,"July 30, 2018"
COMMUNICATION,3.7,25021,60.1-70MB,Free,0,Everyone,Communication,"June 26, 2018"
AUTO_AND_VEHICLES,4.4,21777,Varies with device,Free,0,Everyone,Auto & Vehicles,"August 4, 2018"
SHOPPING,4.5,5123,10.1-20MB,Free,0,Everyone,Shopping,"July 28, 2018"
TOOLS,4.5,214265,Varies with device,Free,0,Everyone,Tools,"June 4, 2018"
COMMUNICATION,4.3,11334799,Varies with device,Free,0,Everyone,Communication,"July 18, 2018"
TRAVEL_AND_LOCAL,4.3,171889,Varies with device,Free,0,Everyone,Travel & Local,"July 18, 2018"
GAME,3.8,898,30.1-40MB,Free,0,Teen,Adventure,"December 21, 2016"
GAME,4.5,4448791,60.1-70MB,Free,0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018"
TOOLS,3.6,12993,0.1-10MB,Free,0,Everyone,Tools,"January 9, 2017"
HEALTH_AND_FITNESS,2.2,4,20.1-30MB,Free,0,Everyone,Health & Fitness,"February 1, 2018"
MEDICAL,4.3,44,0.1-10MB,Free,0,Everyone,Medical,"April 24, 2018"
FAMILY,4.7,188740,60.1-70MB,Paid,1.99,Everyone,Puzzle;Brain Games,"July 5, 2018"
COMMUNICATION,4.3,0,Varies with device,Free,0,Everyone,Communication,"May 23, 2018"
MEDICAL,4.5,18,0.1-10MB,Free,0,Everyone,Medical,"March 10, 2018"
COMMUNICATION,4.0,122498,0.1-10MB,Free,0,Everyone,Communication,"September 2, 2015"
GAME,4.5,617732,40.1-50MB,Free,0,Everyone 10+,Action,"July 29, 2018"
BUSINESS,3.1,104,0.1-10MB,Free,0,Everyone,Business,"May 14, 2015"
PRODUCTIVITY,4.8,16,0.1-10MB,Free,0,Everyone,Productivity,"February 17, 2017"
SPORTS,4.0,43611,20.1-30MB,Free,0,Everyone,Sports,"June 27, 2018"
TOOLS,4.3,1162,0.1-10MB,Free,0,Everyone,Tools,"July 6, 2018"
FAMILY,4.7,19209,20.1-30MB,Paid,2.99,Everyone,Role Playing;Action & Adventure,"February 23, 2016"
FAMILY,3.3,279,10.1-20MB,Free,0,Everyone,Education,"December 25, 2017"
FAMILY,4.6,305765,30.1-40MB,Free,0,Everyone,Role Playing,"July 31, 2018"
TOOLS,4.3,0,0.1-10MB,Free,0,Everyone,Tools,"July 30, 2018"
PRODUCTIVITY,4.5,81502,Varies with device,Free,0,Everyone,Productivity,"March 29, 2018"
FINANCE,4.3,0,0.1-10MB,Paid,394.99,Everyone,Finance,"July 11, 2018"
HOUSE_AND_HOME,4.3,37711,30.1-40MB,Free,0,Everyone,House & Home,"July 31, 2018"
TOOLS,3.8,159,0.1-10MB,Free,0,Everyone,Tools,"April 20, 2018"
SHOPPING,4.4,7793,0.1-10MB,Free,0,Everyone,Shopping,"February 6, 2018"
GAME,4.6,358633,10.1-20MB,Free,0,Everyone,Racing,"May 3, 2018"
SOCIAL,4.2,1236,0.1-10MB,Free,0,Teen,Social,"August 2, 2018"
TOOLS,4.4,134412,10.1-20MB,Free,0,Everyone,Tools,"July 27, 2018"
MEDICAL,3.6,35,80.1-90MB,Free,0,Everyone,Medical,"January 20, 2018"
COMMUNICATION,3.3,3044,Varies with device,Free,0,Everyone,Communication,"April 3, 2017"
BUSINESS,4.3,2,0.1-10MB,Free,0,Everyone,Business,"April 19, 2017"
LIFESTYLE,4.4,132,30.1-40MB,Free,0,Everyone,Lifestyle,"March 6, 2018"
GAME,4.3,3,20.1-30MB,Free,0,Teen,Card,"December 2, 2016"
SOCIAL,4.2,79130,20.1-30MB,Free,0,Teen,Social,"August 2, 2018"
MEDICAL,3.4,1838,20.1-30MB,Free,0,Everyone,Medical,"July 2, 2018"
FAMILY,4.3,560,40.1-50MB,Paid,3.99,Everyone,Casual;Education,"June 17, 2015"
HEALTH_AND_FITNESS,4.3,0,30.1-40MB,Free,0,Everyone,Health & Fitness,"April 6, 2016"
FAMILY,3.0,1279,10.1-20MB,Free,0,Everyone,Casual,"June 13, 2018"
GAME,3.6,16521,20.1-30MB,Free,0,Everyone,Music,"May 9, 2018"
FAMILY,4.4,17753,10.1-20MB,Free,0,Everyone,Casual;Brain Games,"May 25, 2018"
BOOKS_AND_REFERENCE,4.3,241,10.1-20MB,Free,0,Everyone,Books & Reference,"February 13, 2018"
PRODUCTIVITY,4.2,53015,0.1-10MB,Free,0,Everyone,Productivity,"November 12, 2017"
LIFESTYLE,4.4,155693,Varies with device,Free,0,Everyone,Lifestyle,"September 30, 2014"
SPORTS,4.9,10,10.1-20MB,Free,0,Everyone,Sports,"March 9, 2018"
TOOLS,4.2,455,0.1-10MB,Free,0,Everyone,Tools,"February 28, 2017"
TOOLS,4.9,83,0.1-10MB,Paid,3.99,Everyone,Tools,"June 1, 2018"
BOOKS_AND_REFERENCE,4.3,0,0.1-10MB,Free,0,Everyone,Books & Reference,"August 3, 2017"
FOOD_AND_DRINK,4.3,3,10.1-20MB,Free,0,Everyone,Food & Drink,"November 28, 2016"
COMMUNICATION,4.5,305347,30.1-40MB,Free,0,Teen,Communication,"July 27, 2018"
MEDICAL,3.8,4,0.1-10MB,Free,0,Everyone,Medical,"June 1, 2016"
TOOLS,4.5,1250,0.1-10MB,Free,0,Everyone,Tools,"March 6, 2018"
PERSONALIZATION,3.5,84779,0.1-10MB,Free,0,Everyone,Personalization,"June 4, 2018"
SOCIAL,4.6,79658,10.1-20MB,Free,0,Mature 17+,Social,"August 6, 2018"
SPORTS,4.4,6106,Varies with device,Free,0,Everyone,Sports,"August 1, 2018"
